session,predict
[2423],"[2424, 5780, 9514, 4444, 10055, 864, 2937, 1220, 1986, 886, 1702, 5730, 6126, 6536, 675, 1019, 1654, 1402, 1042, 5615]"
[421],"[2355, 4046, 1356, 3064, 1362, 9609, 3126, 2968, 6959, 904, 4308, 2228, 5109, 11014, 2283, 897, 2779, 157, 6572, 6615]"
"[1793, 10364, 417]","[1794, 75, 1639, 1143, 5600, 7509, 3921, 418, 6309, 6050, 7120, 2209, 52, 2234, 5336, 111, 408, 7771, 6545, 1804]"
[10695],"[5846, 5374, 3372, 1359, 4191, 3939, 9403, 10696, 371, 482, 1214, 95, 3658, 4795, 223, 6170, 5087, 328, 1875, 1142]"
"[7115, 3145, 1305, 2851]","[1833, 5373, 1263, 8306, 3375, 7475, 8038, 1537, 246, 1153, 3074, 3141, 5158, 6807, 6759, 6747, 3595, 11251, 3694, 1284]"
[1646],"[6119, 1647, 11495, 460, 1795, 4615, 4185, 1061, 5814, 1121, 747, 5185, 3850, 483, 779, 2402, 2423, 2258, 3237, 430]"
"[7722, 2223]","[2224, 1003, 4486, 2111, 5991, 1076, 10989, 10345, 3509, 2470, 7843, 7721, 4389, 5193, 9987, 3940, 4112, 1157, 1467, 5793]"
"[1501, 608]","[660, 2470, 1564, 10922, 7222, 1908, 3684, 887, 1937, 6905, 635, 11203, 1373, 7674, 2123, 9999, 7699, 3834, 959, 5878]"
[3147],"[482, 892, 835, 1916, 373, 495, 2851, 2947, 4233, 4514, 757, 5177, 790, 4033, 673, 7582, 1823, 2781, 569, 3597]"
[6490],"[6491, 10495, 9263, 1433, 9222, 4124, 8980, 972, 11397, 2930, 3914, 3095, 4083, 532, 1752, 1956, 2534, 3728, 3431, 4608]"
"[11127, 4677]","[817, 5679, 11241, 569, 735, 720, 7724, 6770, 1321, 3257, 7378, 3471, 1920, 568, 9767, 1442, 7931, 6, 7620, 1248]"
[4166],"[615, 12, 175, 18, 5053, 7222, 11, 5662, 1177, 1564, 4167, 1482, 2150, 6878, 5109, 421, 1849, 4182, 1166, 2582]"
[1876],"[11574, 2653, 4975, 6716, 1877, 1287, 3399, 94, 573, 2504, 92, 3026, 3854, 1870, 1463, 4379, 2312, 3798, 5264, 759]"
"[4043, 5230]","[1464, 1462, 1465, 4260, 1321, 3735, 3249, 1433, 3562, 4407, 2827, 3135, 2318, 2571, 4818, 7648, 5640, 3736, 6646, 643]"
"[1172, 8995, 1971, 4233, 541]","[790, 1215, 2487, 3033, 757, 6387, 4033, 8704, 7260, 9328, 10229, 1028, 2558, 6913, 7315, 3862, 362, 2970, 3027, 5921]"
"[463, 10592, 6786]","[9485, 1701, 5768, 2255, 1010, 10299, 11404, 2839, 6025, 419, 4468, 1932, 7230, 866, 1936, 2246, 6763, 4829, 10023, 6235]"
"[7651, 3604]","[4764, 2663, 3230, 3953, 4533, 4457, 1865, 9971, 4612, 6774, 2993, 2242, 8723, 5285, 2392, 3485, 5699, 10682, 1763, 9474]"
[7416],"[6387, 483, 4188, 1210, 1028, 1501, 2381, 7963, 309, 4510, 2372, 3512, 4179, 1788, 11, 1984, 2868, 5185, 12, 1826]"
[2143],"[8312, 2759, 2924, 3350, 43, 8265, 1456, 1081, 321, 10467, 4322, 1946, 2053, 6064, 5309, 1682, 7559, 6738, 3360, 635]"
"[9478, 10748, 991]","[3132, 2111, 2902, 3167, 462, 6807, 7638, 4554, 5474, 7167, 3180, 8126, 8636, 5800, 4438, 10099, 1534, 9082, 7652, 7115]"
[6412],"[3194, 159, 4959, 3391, 1504, 1714, 1849, 628, 5514, 8983, 4960, 1166, 11, 12, 746, 15, 3485, 9197, 1847, 1306]"
"[15, 810]","[2652, 9033, 912, 2958, 403, 506, 4839, 4965, 6800, 11, 5617, 4805, 1206, 8752, 10282, 10189, 556, 6854, 3801, 4842]"
[5021],"[2486, 1166, 4326, 3985, 724, 12, 1826, 18, 930, 945, 613, 1834, 604, 160, 7756, 11, 1264, 615, 1924, 1929]"
"[9842, 3282]","[3822, 7911, 3823, 10682, 1061, 1914, 4116, 6945, 5072, 2833, 1932, 1347, 1457, 3091, 4450, 6227, 3622, 9083, 11354, 8655]"
"[1172, 1488, 1304]","[96, 495, 5748, 6332, 1240, 4612, 1380, 1167, 1143, 1639, 280, 3850, 2664, 1549, 2016, 3480, 701, 1659, 6486, 403]"
"[1977, 5351]","[10867, 4322, 4333, 471, 7790, 1540, 6057, 4608, 7641, 3882, 6474, 987, 6831, 1619, 3214, 5808, 266, 2257, 8468, 7027]"
"[6203, 8587]","[3873, 10128, 4271, 2402, 1176, 1982, 1243, 1175, 678, 3295, 1321, 817, 8663, 538, 8300, 3621, 3260, 5375, 489, 7260]"
"[3111, 3751, 2326, 4030, 4398]","[4399, 11016, 55, 11003, 9532, 5637, 1134, 6527, 429, 9671, 1936, 227, 1736, 8854, 11144, 10962, 757, 86, 659, 3720]"
"[4036, 7928, 678, 7843]","[1528, 7844, 2227, 6456, 583, 898, 5370, 1989, 412, 3336, 6442, 1464, 6991, 313, 1571, 5024, 835, 6272, 7297, 7469]"
"[1177, 796]","[604, 797, 1175, 1178, 11, 1757, 1759, 413, 8226, 18, 170, 6735, 8301, 3129, 2968, 4165, 396, 9383, 1687, 5691]"
[10204],"[604, 2963, 159, 225, 1028, 9, 1124, 869, 1591, 6774, 1321, 1564, 73, 1835, 4165, 2861, 140, 422, 4909, 2454]"
"[6499, 3598]","[4377, 3352, 1247, 2419, 2569, 987, 1650, 499, 751, 6846, 3864, 1058, 8961, 4738, 149, 26, 1548, 9933, 3415, 73]"
[2412],"[5249, 5171, 7202, 2413, 5303, 2568, 772, 8563, 5950, 2020, 1325, 50, 1797, 3055, 4795, 3479, 637, 6054, 7450, 3849]"
"[6553, 9209]","[1932, 6511, 5841, 7884, 3937, 673, 11427, 2416, 5632, 4349, 988, 9319, 6315, 471, 10849, 515, 2042, 7217, 4463, 521]"
[5743],"[2492, 5744, 8098, 4636, 11022, 71, 1519, 501, 1951, 481, 2246, 2826, 1624, 3396, 12, 10817, 4020, 111, 2223, 2890]"
[23],"[2705, 9325, 7727, 2326, 2028, 1290, 1723, 480, 6996, 24, 10397, 3372, 1142, 1322, 6954, 533, 1435, 2228, 5410, 2385]"
"[3218, 1915, 79]","[9206, 594, 3666, 4569, 1496, 506, 1141, 55, 2486, 5671, 11152, 4739, 3743, 7772, 476, 384, 9656, 2059, 7252, 1458]"
[647],"[6956, 5868, 305, 3341, 10371, 1156, 1590, 1051, 471, 9634, 897, 5657, 4795, 1796, 483, 1274, 206, 2372, 1167, 648]"
[3628],"[10538, 3234, 903, 5342, 1351, 340, 1042, 4280, 1281, 1423, 95, 3403, 3347, 1476, 689, 3147, 1903, 7067, 2207, 4513]"
"[1244, 1152, 2936, 3140, 8980]","[4712, 8534, 9633, 913, 966, 5775, 9876, 506, 963, 170, 14, 11624, 1804, 7849, 4112, 2765, 11112, 3748, 2494, 5037]"
[3076],"[7051, 4191, 3829, 3077, 10604, 2880, 6817, 5662, 676, 5625, 7367, 6774, 5202, 2640, 647, 7047, 1093, 1521, 1977, 1628]"
[534],"[840, 9419, 535, 1217, 6008, 886, 122, 1650, 862, 2819, 696, 921, 8109, 1448, 918, 305, 4629, 692, 2880, 2133]"
"[2404, 5446, 5043, 5986]","[2903, 1349, 9477, 323, 4349, 9965, 3426, 681, 3192, 54, 1485, 1881, 3861, 482, 4451, 2571, 8822, 349, 1971, 1104]"
"[4466, 5359, 2303]","[9, 4199, 8915, 1134, 979, 5421, 1321, 159, 8516, 8306, 1451, 4500, 140, 835, 11, 37, 1500, 8254, 3542, 160]"
[5272],"[5562, 587, 159, 1088, 772, 2392, 352, 4550, 2537, 15, 913, 4310, 788, 4030, 432, 1940, 1680, 4213, 922, 5354]"
"[590, 336, 845, 1826, 7029]","[5757, 9657, 1119, 4948, 9216, 5135, 6372, 8727, 5396, 6873, 1317, 4796, 11079, 1945, 5957, 9849, 4230, 8746, 2423, 8505]"
[2024],"[5363, 9712, 1955, 4370, 954, 2450, 2020, 1242, 392, 3963, 3370, 3367, 2148, 3595, 2520, 3029, 1887, 4882, 2025, 8634]"
[11],"[18, 9, 73, 14, 170, 4792, 11507, 944, 12, 615, 5748, 10779, 2876, 2986, 4448, 159, 1841, 945, 11627, 168]"
[4054],"[10933, 2155, 8164, 309, 2429, 1326, 4055, 3846, 3788, 159, 546, 4889, 901, 1584, 2397, 2728, 75, 1245, 1504, 647]"
[8116],"[3792, 676, 2241, 787, 78, 1477, 4497, 133, 2188, 2661, 4398, 1708, 1321, 4167, 5638, 122, 1971, 7789, 7047, 1190]"
"[1023, 963, 968]","[969, 3049, 10316, 960, 4113, 4311, 10714, 4389, 2564, 1001, 3425, 9637, 1584, 967, 2542, 7147, 3303, 3850, 3013, 6637]"
[1484],"[2510, 5509, 204, 1716, 3863, 4044, 2650, 6302, 336, 1401, 528, 9689, 1790, 2772, 2233, 7961, 36, 11430, 2010, 4982]"
[996],"[4778, 950, 1881, 1882, 997, 2946, 1949, 938, 2827, 999, 2222, 2561, 3657, 352, 2446, 3617, 3171, 3614, 10710, 1862]"
"[8174, 4363]","[2529, 2406, 6210, 3422, 7995, 7104, 10536, 5295, 11044, 3154, 10847, 5463, 9444, 6011, 7729, 4429, 1842, 7041, 7184, 10312]"
"[4651, 342, 4251]","[160, 3522, 4960, 150, 2815, 3687, 945, 6986, 5173, 11418, 69, 3273, 1795, 2362, 3747, 921, 894, 4469, 6065, 3357]"
"[4364, 10383]","[3900, 8961, 3243, 6672, 3884, 11024, 2477, 2933, 3049, 10498, 6907, 3507, 1658, 3491, 9650, 7169, 3738, 3145, 6496, 1016]"
[9],"[18, 170, 1168, 158, 73, 2806, 140, 10, 945, 1849, 166, 2147, 5882, 930, 1908, 159, 165, 772, 146, 333]"
"[480, 3551]","[3359, 1284, 1836, 2071, 460, 6688, 4500, 6636, 4077, 7611, 6240, 2730, 5121, 1713, 237, 10299, 2441, 1648, 6273, 2823]"
[10376],"[10377, 2176, 846, 7993, 109, 4918, 1717, 1259, 4430, 1321, 5108, 51, 2184, 9110, 3196, 3721, 1496, 4191, 1142, 3702]"
"[845, 4082]","[7463, 305, 2716, 9277, 4154, 8417, 3232, 2520, 39, 1496, 4860, 3149, 2486, 21, 3687, 3639, 4775, 5730, 4559, 1768]"
"[1859, 961]","[1009, 1860, 962, 954, 953, 2526, 963, 950, 1002, 2224, 8878, 1000, 5684, 4054, 1796, 2022, 1055, 1345, 4113, 4759]"
"[3432, 6964]","[5372, 6565, 4636, 10624, 9156, 2750, 6230, 5090, 375, 4324, 8590, 44, 10052, 2931, 9227, 2955, 5154, 8296, 5096, 261]"
"[1708, 1971]","[3295, 483, 850, 5150, 1705, 2327, 3290, 488, 482, 1897, 6780, 1822, 4774, 3485, 1423, 2126, 521, 1293, 487, 225]"
[268],"[321, 11311, 628, 1895, 563, 2075, 509, 3234, 638, 3507, 6963, 1241, 8383, 4345, 471, 3526, 4032, 3859, 3063, 1451]"
[3506],"[3507, 509, 4402, 6662, 3203, 1042, 1503, 1692, 5810, 2027, 1050, 744, 1717, 3813, 20, 7516, 546, 2327, 9066, 647]"
[7210],"[2842, 772, 9592, 1373, 7211, 254, 864, 2781, 2437, 10486, 3483, 509, 3573, 7061, 7202, 8006, 3360, 8334, 4676, 4474]"
"[2089, 8726, 2238]","[471, 1284, 160, 1104, 1323, 69, 2783, 9210, 5013, 473, 981, 2238, 2946, 2343, 1244, 13, 2717, 4500, 1305, 695]"
"[1166, 146, 4783]","[2020, 1849, 5856, 6404, 6877, 5514, 4618, 1309, 2758, 3031, 7144, 35, 8357, 4932, 4129, 9781, 222, 11174, 2411, 506]"
[2117],"[5185, 6387, 140, 9446, 9, 4792, 5825, 2141, 15, 4300, 159, 4384, 11208, 336, 6412, 686, 2118, 2362, 11, 3129]"
[3472],"[3772, 1028, 3473, 3691, 2802, 40, 10385, 3580, 4235, 160, 2126, 4978, 8678, 1921, 253, 928, 266, 7533, 791, 2136]"
"[47, 10830]","[568, 961, 7802, 6980, 3485, 4699, 457, 3926, 5053, 2171, 1176, 10955, 1794, 7745, 6350, 2568, 1187, 4484, 4634, 1316]"
[9721],"[9722, 366, 5355, 6442, 5087, 2148, 3669, 3398, 1555, 3579, 1496, 3231, 4170, 8275, 2249, 8879, 64, 7789, 1410, 6048]"
"[9654, 2735, 6192]","[3512, 2141, 8319, 4579, 2529, 910, 7462, 7155, 960, 4930, 10031, 4866, 9774, 4413, 257, 7669, 9833, 4961, 7759, 4852]"
[1404],"[1373, 4546, 2937, 7069, 1453, 1799, 9046, 2636, 1342, 2024, 4246, 460, 1835, 614, 483, 3513, 4996, 660, 6286, 1401]"
"[9119, 6501]","[4714, 4357, 4810, 5457, 5594, 2419, 6352, 7443, 3692, 787, 4764, 1507, 4731, 336, 4741, 1240, 3126, 303, 342, 75]"
"[36, 10138, 988, 6877]","[1166, 1153, 678, 2146, 487, 1326, 8006, 2126, 1528, 2665, 243, 757, 4408, 385, 4255, 4087, 481, 325, 694, 921]"
[835],"[2904, 7841, 395, 1284, 743, 1121, 1399, 7701, 2126, 8901, 9140, 3027, 3033, 2819, 102, 2665, 401, 4756, 483, 5875]"
"[774, 2999]","[2664, 775, 4813, 9528, 11014, 6486, 8123, 300, 5351, 1603, 11483, 3176, 5020, 7835, 4063, 560, 601, 3965, 4441, 1714]"
[7323],"[11429, 2073, 506, 7324, 3294, 507, 10889, 2853, 2022, 1712, 2570, 1983, 6068, 11233, 2605, 9198, 6663, 8852, 11345, 8202]"
[4075],"[2004, 2533, 1384, 1302, 2019, 489, 4076, 280, 422, 2733, 696, 1506, 913, 1558, 570, 3575, 69, 926, 140, 1524]"
"[664, 665, 3367]","[5578, 663, 553, 1891, 661, 506, 2022, 2024, 3367, 3620, 1345, 2853, 3171, 3165, 3029, 6999, 8147, 665, 6841, 5852]"
[2447],"[1782, 5058, 428, 8876, 2448, 400, 2827, 528, 628, 4307, 8127, 3341, 3318, 8536, 7032, 3645, 9708, 7738, 1689, 2305]"
"[7640, 5063, 2781]","[4559, 9993, 2535, 3687, 6005, 772, 3069, 6750, 2808, 2135, 11534, 4707, 9171, 4928, 178, 3961, 4992, 5101, 3633, 915]"
"[3243, 7322, 7250, 8659, 9078]","[1649, 4020, 3699, 5878, 6461, 1770, 503, 11054, 1112, 4764, 1443, 338, 138, 10884, 11480, 2039, 2301, 1826, 5098, 950]"
"[2099, 4581]","[9227, 1608, 4682, 3057, 538, 1179, 5041, 4029, 8379, 7759, 4961, 6701, 379, 4424, 7251, 3819, 8, 1688, 11593, 4071]"
[3129],"[165, 2103, 4963, 604, 1166, 1453, 6473, 5729, 930, 18, 945, 73, 2543, 4805, 5415, 3449, 1134, 3130, 140, 9022]"
"[7650, 10468]","[4481, 6029, 10166, 9962, 10260, 10626, 4508, 2848, 8805, 4519, 579, 2705, 10469, 10051, 5578, 10421, 7062, 5196, 11450, 4734]"
[2392],"[5871, 3596, 305, 1971, 2126, 3075, 45, 2393, 509, 1649, 1700, 2717, 3813, 68, 4108, 6852, 2517, 3730, 7022, 825]"
[483],"[11504, 897, 2903, 395, 8390, 2947, 678, 9183, 103, 122, 642, 489, 2733, 2020, 2090, 1351, 2149, 1639, 3367, 99]"
"[7672, 4150, 628, 1910, 524]","[7568, 3834, 1841, 6756, 4156, 3049, 405, 4446, 8721, 62, 5185, 427, 1369, 5404, 2893, 5682, 305, 4342, 7600, 10351]"
[10468],"[4429, 3218, 2006, 3367, 1217, 553, 4117, 509, 2372, 7811, 2112, 4626, 2326, 1590, 1798, 460, 6280, 5021, 608, 1321]"
[10210],"[4383, 9779, 810, 10211, 1148, 569, 5930, 166, 9266, 9591, 6938, 8550, 6210, 759, 8029, 5716, 4412, 7100, 2240, 240]"
[1782],"[1783, 6492, 2561, 1964, 5057, 5058, 2827, 4778, 2055, 3462, 3172, 2560, 3461, 3911, 1782, 4938, 515, 694, 2746, 3033]"
[383],"[384, 1064, 6569, 1505, 5620, 6308, 6600, 9774, 4912, 7194, 3506, 8659, 1045, 1981, 7165, 5852, 6589, 5041, 4569, 147]"
"[1754, 11622, 5909, 7027, 7538]","[3628, 6280, 2677, 2470, 1477, 3765, 5558, 10481, 4951, 9140, 9191, 9420, 1487, 5781, 1539, 8968, 4546, 3109, 772, 1123]"
[3859],"[2036, 2882, 3860, 92, 7963, 2959, 4783, 982, 4482, 6569, 3247, 2890, 958, 3287, 1122, 10010, 483, 3843, 1835, 7158]"
"[4825, 758, 6640, 5875]","[5876, 1306, 6761, 4762, 1844, 1059, 7936, 2581, 627, 5117, 4784, 4517, 5815, 11066, 9419, 273, 9718, 72, 11016, 488]"
[3005],"[4835, 3596, 39, 3538, 7044, 1564, 4164, 3665, 6389, 1274, 1795, 544, 2019, 5707, 55, 665, 790, 2094, 5461, 27]"
"[6451, 6450, 4467]","[4200, 1759, 7776, 2102, 10792, 8569, 9486, 3603, 4468, 9161, 2781, 5319, 6651, 8723, 6416, 11347, 10963, 228, 9999, 4828]"
"[196, 1497]","[5841, 2710, 3801, 4948, 4762, 4610, 5810, 3788, 2438, 722, 9100, 7240, 1202, 4999, 2727, 5705, 1394, 3850, 6904, 1143]"
[8000],"[6248, 5721, 1431, 8043, 673, 7088, 2864, 1853, 3516, 3023, 4408, 9220, 3485, 11103, 2198, 3868, 913, 9729, 2123, 11083]"
[4592],"[4593, 454, 9446, 6977, 1363, 2304, 1927, 1405, 3195, 1028, 5442, 9884, 3365, 1986, 3669, 5687, 2032, 291, 5109, 628]"
[9130],"[7031, 7142, 1986, 3499, 9131, 2080, 1665, 6572, 5294, 11215, 474, 2442, 7300, 7486, 5774, 7666, 7281, 5327, 9669, 4425]"
"[2698, 1943]","[8649, 233, 3071, 2267, 7391, 10663, 4044, 7935, 1612, 7520, 1944, 23, 2396, 3662, 564, 460, 9692, 2833, 1534, 7611]"
"[4144, 1790, 160, 11378]","[1954, 3599, 3306, 7478, 7491, 214, 3401, 10327, 5769, 296, 6316, 5746, 1680, 10102, 1564, 6385, 1887, 3158, 3684, 328]"
[2126],"[9990, 1524, 747, 6220, 2127, 4494, 18, 7839, 333, 373, 11, 1244, 1251, 469, 2418, 8586, 4061, 2126, 9531, 4342]"
"[1535, 1476, 6220, 18]","[632, 9, 6280, 5404, 159, 3029, 5277, 1506, 3313, 2604, 3, 173, 5364, 8063, 3066, 4403, 4666, 1474, 5816, 1795]"
"[10278, 7728]","[1467, 1132, 10545, 9658, 5125, 3631, 7729, 9983, 2207, 10016, 2130, 644, 7724, 11107, 7655, 2603, 9904, 2766, 9856, 10944]"
[5442],"[988, 252, 5443, 3359, 793, 771, 454, 1042, 2314, 2762, 2637, 4490, 2823, 313, 1659, 7032, 1908, 11066, 7458, 1261]"
"[2006, 1050]","[4370, 4666, 1051, 5281, 9232, 7293, 573, 7333, 5579, 779, 305, 4609, 9075, 4292, 673, 2497, 9708, 8250, 1484, 6921]"
[4649],"[2552, 556, 3001, 4284, 5628, 14, 1153, 2937, 9, 3450, 175, 413, 225, 9964, 1687, 489, 7348, 9598, 4005, 2188]"
"[5224, 509]","[480, 5769, 5364, 1214, 756, 150, 2245, 3034, 6694, 6541, 1666, 7690, 1659, 9979, 3416, 2927, 3552, 10275, 1716, 1190]"
"[1432, 2460]","[2020, 955, 50, 489, 1247, 4191, 10889, 1156, 423, 1345, 182, 3021, 406, 2148, 1304, 5578, 521, 49, 494, 463]"
"[8737, 11397]","[3263, 3033, 828, 7779, 4591, 5504, 2902, 4459, 687, 11395, 1313, 7153, 736, 5073, 1304, 970, 4189, 4345, 7016, 7260]"
[160],"[1166, 12, 73, 9, 1168, 140, 145, 18, 1835, 11, 945, 947, 1564, 1504, 7222, 4904, 6037, 930, 62, 2806]"
[6237],"[4596, 5981, 509, 6238, 7399, 4402, 7939, 4019, 7686, 3422, 7316, 2726, 5561, 255, 5, 4245, 402, 500, 647, 4540]"
[7087],"[913, 928, 7327, 2075, 912, 1345, 553, 3272, 460, 1659, 7088, 507, 4805, 5706, 487, 529, 2271, 2733, 140, 2134]"
"[4725, 1035]","[1036, 4916, 9007, 2458, 4936, 10926, 6408, 8749, 1701, 7153, 10056, 5341, 7162, 7464, 8403, 7415, 7600, 6273, 626, 6419]"
[9136],"[1991, 9137, 984, 11428, 519, 11294, 10298, 7316, 597, 2552, 4199, 1988, 981, 3518, 185, 11123, 4727, 6787, 141, 4471]"
"[7271, 6837, 8179]","[5599, 4463, 6911, 11090, 9712, 1083, 6973, 6105, 3851, 8453, 3172, 2743, 6186, 7069, 4041, 7805, 1949, 1487, 1062, 8612]"
"[6136, 7296]","[6102, 6648, 8115, 4256, 9136, 2358, 1154, 6502, 6996, 3536, 1492, 2064, 7251, 518, 8993, 10280, 1240, 2727, 6942, 7105]"
[349],"[364, 6435, 350, 4180, 1475, 1442, 1302, 2461, 751, 516, 313, 2463, 8458, 1440, 4002, 3538, 2887, 590, 7678, 401]"
[5815],"[9171, 4088, 8781, 9645, 7241, 2606, 4546, 3192, 5816, 29, 8050, 381, 6992, 3154, 7534, 9197, 1025, 9042, 1377, 4244]"
[2444],"[2445, 4409, 8218, 1872, 757, 255, 2, 1824, 5442, 570, 1161, 5967, 6912, 4220, 2510, 10409, 488, 4148, 936, 9075]"
"[9418, 3883]","[1678, 6693, 8303, 4068, 2575, 9429, 144, 1022, 7155, 2470, 125, 8626, 7463, 5621, 5259, 3284, 221, 6807, 1787, 3852]"
[1793],"[9392, 9923, 14, 988, 1342, 3001, 10735, 3499, 1282, 1121, 2326, 7020, 18, 2454, 8390, 12, 6220, 1125, 8311, 1624]"
[1797],"[3753, 1799, 2719, 2945, 96, 3138, 5675, 1999, 5594, 4751, 100, 325, 4893, 3040, 1690, 2391, 1315, 4697, 1056, 10229]"
[1202],"[5080, 1203, 7210, 3412, 3805, 168, 11297, 1143, 5657, 6161, 1451, 3971, 11352, 11523, 2276, 8001, 5941, 2367, 1230, 6276]"
"[353, 8159, 6131]","[2116, 1586, 1713, 7809, 6994, 4604, 4407, 7771, 5176, 1093, 3434, 2423, 2402, 2277, 1817, 4198, 3764, 2486, 3005, 9703]"
[6731],"[4199, 4195, 6732, 392, 4407, 4777, 538, 82, 489, 1142, 3813, 920, 7174, 54, 373, 4029, 3621, 6841, 5846, 7037]"
"[4824, 2538]","[4825, 6547, 2539, 3418, 918, 1042, 290, 2996, 965, 2860, 1287, 2538, 2006, 5526, 681, 11473, 8565, 1132, 5975, 9523]"
[4108],"[483, 7835, 11367, 45, 6213, 75, 585, 427, 2847, 3507, 119, 4109, 1677, 5364, 897, 3899, 1305, 509, 1028, 2025]"
[9084],"[11, 1028, 1908, 1321, 9085, 569, 792, 2404, 211, 3551, 1824, 1487, 469, 8849, 7450, 1228, 1342, 18, 1708, 1521]"
"[996, 997]","[2222, 950, 999, 352, 948, 951, 7703, 2225, 8422, 1025, 3171, 998, 4489, 9255, 1000, 3657, 4112, 957, 3285, 2467]"
[47],"[6979, 4156, 48, 9533, 670, 49, 3189, 895, 8536, 6546, 4127, 302, 276, 550, 7280, 3381, 489, 389, 1768, 3503]"
[9433],"[6091, 4934, 2767, 6426, 4449, 7603, 92, 572, 9434, 1076, 7887, 2296, 2656, 6554, 1399, 4457, 469, 157, 2441, 988]"
"[5065, 3317]","[639, 3318, 4620, 6712, 506, 5310, 188, 1514, 2816, 362, 36, 1368, 380, 676, 2188, 2282, 1639, 4683, 2349, 2454]"
"[5105, 5106]","[4134, 1921, 1823, 5140, 2392, 7398, 2089, 6093, 5107, 10391, 4199, 1578, 10998, 5036, 4102, 2249, 3148, 3337, 9538, 11244]"
"[11173, 2513, 8949, 5266, 10813]","[995, 10230, 7630, 1357, 7059, 3231, 11362, 1026, 4063, 298, 8857, 2611, 10383, 2451, 3990, 11144, 2890, 2317, 6320, 594]"
[3299],"[1342, 5375, 930, 1588, 792, 1659, 2013, 3515, 73, 1908, 160, 7855, 1153, 3873, 9, 3053, 1564, 1125, 11, 1971]"
[11604],"[7450, 11605, 4664, 424, 457, 2385, 483, 1779, 1691, 3997, 195, 213, 4191, 71, 2872, 305, 5003, 5261, 1116, 5140]"
[429],"[299, 7162, 779, 5398, 9194, 480, 3245, 1241, 1327, 430, 3900, 817, 5616, 5352, 3939, 1456, 6602, 7914, 2571, 1205]"
[974],"[630, 2512, 9083, 408, 3858, 6803, 3347, 2943, 3824, 248, 336, 11006, 2409, 6554, 4218, 7393, 4944, 5595, 3313, 10083]"
"[1705, 835]","[1284, 2904, 1244, 1342, 2463, 7841, 3753, 3027, 7575, 483, 5853, 2020, 4771, 40, 6205, 665, 1217, 2890, 594, 5459]"
[5185],"[5256, 396, 10134, 6774, 159, 6062, 6252, 1762, 8899, 9689, 2935, 3598, 1321, 4022, 4431, 628, 73, 9339, 62, 1423]"
[4121],"[483, 1767, 336, 159, 295, 1323, 628, 744, 2840, 2399, 6312, 92, 300, 2336, 758, 5319, 528, 3088, 3523, 1296]"
[2097],"[17, 607, 1512, 413, 2098, 2381, 478, 241, 1251, 245, 575, 215, 1503, 1662, 803, 4676, 6785, 150, 606, 1889]"
[2174],"[2175, 2771, 6702, 7417, 4276, 5785, 5594, 3258, 7627, 9690, 6894, 3341, 421, 785, 302, 2917, 748, 5007, 9202, 9542]"
[1954],"[4481, 1172, 1955, 2608, 1971, 6954, 92, 1319, 1321, 602, 3906, 5952, 3431, 7424, 1465, 4836, 4406, 6386, 3861, 2612]"
[6284],"[2827, 705, 2054, 2446, 2561, 3462, 1949, 1964, 3615, 5058, 3617, 4938, 5057, 2341, 2055, 115, 918, 925, 283, 1783]"
"[568, 7140, 6961]","[467, 9904, 6576, 68, 4948, 4767, 819, 2143, 10226, 9800, 40, 9140, 9777, 571, 4639, 3020, 1217, 3167, 3813, 673]"
[6088],"[2270, 757, 253, 8536, 897, 4221, 1782, 7292, 11612, 791, 2034, 3621, 3381, 482, 6267, 6813, 1967, 572, 923, 3141]"
[73],"[1125, 14, 146, 944, 2652, 18, 140, 2947, 1114, 4933, 148, 74, 5121, 3392, 10537, 495, 5037, 2304, 4887, 2665]"
"[10299, 3684]","[604, 6589, 11, 3290, 9730, 12, 6721, 6613, 3353, 18, 3081, 2940, 1835, 1453, 9, 1321, 615, 1164, 3129, 5309]"
"[6772, 6267, 7178, 9680, 4826]","[3668, 150, 10529, 6003, 4824, 7545, 2270, 1915, 3986, 1214, 1920, 569, 10627, 4500, 7984, 5501, 2633, 1012, 3333, 1036]"
[797],"[169, 18, 670, 11, 482, 1167, 946, 4904, 159, 798, 1453, 930, 3915, 7370, 170, 15, 5053, 2210, 366, 160]"
[18],"[947, 14, 140, 3403, 6947, 4793, 3692, 2569, 333, 4783, 2609, 930, 2949, 4805, 3392, 146, 2947, 4041, 73, 759]"
"[1166, 162, 11416, 168, 1168]","[18, 947, 1908, 1403, 4805, 2686, 1995, 9203, 3189, 1323, 8733, 146, 2222, 4041, 2949, 148, 4963, 1870, 3152, 4354]"
"[14, 164]","[2094, 4665, 4268, 1511, 817, 282, 11322, 2004, 1051, 1440, 14, 5490, 2303, 5967, 5145, 7091, 5372, 2159, 4793, 5772]"
"[3395, 5096]","[8319, 94, 1759, 3027, 4323, 801, 1177, 5185, 2922, 95, 528, 449, 145, 480, 483, 7729, 17, 3577, 9251, 3032]"
[147],"[57, 4533, 8563, 4616, 148, 673, 4049, 288, 1282, 2946, 3485, 4896, 8648, 5941, 7709, 143, 3940, 1020, 2820, 3491]"
"[3411, 425, 3189, 8636, 2970]","[427, 10318, 1036, 10458, 4451, 5909, 2923, 4303, 2635, 424, 6279, 9788, 4916, 436, 2577, 724, 117, 4165, 329, 9632]"
